order_no,bot_name,username,telegram_id,item_count,amount,status,created_at
ORD2026011600000286,代理A Bot,user_100285,100000285,6,110.45,pending,2026-01-16 21:15:15
ORD2026011700000287,代理A Bot,user_100286,100000286,7,110.82,refunded,2026-01-17 22:22:26
ORD2026011800000288,代理A Bot,user_100287,100000287,8,111.19,cancelled,2026-01-18 23:29:37
ORD2026011900000289,代理A Bot,user_100288,100000288,1,111.56,completed,2026-01-19 00:36:48
ORD2026012000000290,代理A Bot,user_100289,100000289,2,111.93,pending,2026-01-20 01:43:59
ORD2026012100000291,代理A Bot,user_100290,100000290,3,112.3,refunded,2026-01-21 02:50:10
ORD2026012200000292,代理A Bot,user_100291,100000291,4,112.67,cancelled,2026-01-22 03:57:21
ORD2026012300000293,代理A Bot,user_100292,100000292,5,113.04,completed,2026-01-23 04:04:32
ORD2026012400000294,代理A Bot,user_100293,100000293,6,113.41,pending,2026-01-24 05:11:43
ORD2026012500000295,代理A Bot,user_100294,100000294,7,113.78,refunded,2026-01-25 06:18:54
ORD2026012600000296,代理A Bot,user_100295,100000295,8,114.15,cancelled,2026-01-26 07:25:05
ORD2026012700000297,代理A Bot,user_100296,100000296,1,114.52,completed,2026-01-27 08:32:16
ORD2026012800000298,代理A Bot,user_100297,100000297,2,114.89,pending,2026-01-28 09:39:27
ORD2026012900000299,代理A Bot,user_100298,100000298,3,115.26,refunded,2026-01-29 10:46:38
ORD2026013000000300,代理A Bot,user_100299,100000299,4,115.63,cancelled,2026-01-30 11:53:49
ORD2026013100000301,代理A Bot,user_100300,100000300,5,116.0,completed,2026-01-31 12:00:00
ORD2026020100000302,代理A Bot,user_100301,100000301,6,116.37,pending,2026-02-01 13:07:11
ORD2026020200000303,代理A Bot,user_100302,100000302,7,116.74,refunded,2026-02-02 14:14:22
ORD2026020300000304,代理A Bot,user_100303,100000303,8,117.11,cancelled,2026-02-03 15:21:33
ORD2026020400000305,代理A Bot,user_100304,100000304,1,117.48,completed,2026-02-04 16:28:44
ORD2026020500000306,代理A Bot,user_100305,100000305,2,117.85,pending,2026-02-05 17:35:55
ORD2026020600000307,代理A Bot,user_100306,100000306,3,118.22,refunded,2026-02-06 18:42:06
ORD2026020700000308,代理A Bot,user_100307,100000307,4,118.59,cancelled,2026-02-07 19:49:17
ORD2026020800000309,代理A Bot,user_100308,100000308,5,118.96,completed,2026-02-08 20:56:28
ORD2026020900000310,代理A Bot,user_100309,100000309,6,119.33,pending,2026-02-09 21:03:39
ORD2026011000000311,代理A Bot,user_100310,100000310,7,119.7,refunded,2026-01-10 22:10:50
ORD2026011100000312,代理A Bot,user_100311,100000311,8,120.07,cancelled,2026-01-11 23:17:01
ORD2026011200000313,代理A Bot,user_100312,100000312,1,120.44,completed,2026-01-12 00:24:12
ORD2026011300000314,代理A Bot,user_100313,100000313,2,120.81,pending,2026-01-13 01:31:23
ORD2026011400000315,代理A Bot,user_100314,100000314,3,121.18,refunded,2026-01-14 02:38:34
ORD2026011500000316,代理A Bot,user_100315,100000315,4,121.55,cancelled,2026-01-15 03:45:45
ORD2026011600000317,代理A Bot,user_100316,100000316,5,121.92,completed,2026-01-16 04:52:56
ORD2026011700000318,代理A Bot,user_100317,100000317,6,122.29,pending,2026-01-17 05:59:07
ORD2026011800000319,代理A Bot,user_100318,100000318,7,122.66,refunded,2026-01-18 06:06:18
ORD2026011900000320,代理A Bot,user_100319,100000319,8,123.03,cancelled,2026-01-19 07:13:29
ORD2026012000000321,代理A Bot,user_100320,100000320,1,123.4,completed,2026-01-20 08:20:40
ORD2026012100000322,代理A Bot,user_100321,100000321,2,123.77,pending,2026-01-21 09:27:51
ORD2026012200000323,代理A Bot,user_100322,100000322,3,124.14,refunded,2026-01-22 10:34:02
ORD2026012300000324,代理A Bot,user_100323,100000323,4,124.51,cancelled,2026-01-23 11:41:13
ORD2026012400000325,代理A Bot,user_100324,100000324,5,124.88,completed,2026-01-24 12:48:24
ORD2026012500000326,代理A Bot,user_100325,100000325,6,125.25,pending,2026-01-25 13:55:35
ORD2026012600000327,代理A Bot,user_100326,100000326,7,125.62,refunded,2026-01-26 14:02:46
ORD2026012700000328,代理A Bot,user_100327,100000327,8,125.99,cancelled,2026-01-27 15:09:57
ORD2026012800000329,代理A Bot,user_100328,100000328,1,126.36,completed,2026-01-28 16:16:08
ORD2026012900000330,代理A Bot,user_100329,100000329,2,126.73,pending,2026-01-29 17:23:19
ORD2026013000000331,代理A Bot,user_100330,100000330,3,127.1,refunded,2026-01-30 18:30:30
ORD2026013100000332,代理A Bot,user_100331,100000331,4,127.47,cancelled,2026-01-31 19:37:41
ORD2026020100000333,代理A Bot,user_100332,100000332,5,127.84,completed,2026-02-01 20:44:52
ORD2026020200000334,代理A Bot,user_100333,100000333,6,128.21,pending,2026-02-02 21:51:03
ORD2026020300000335,代理A Bot,user_100334,100000334,7,128.58,refunded,2026-02-03 22:58:14
ORD2026020400000336,代理A Bot,user_100335,100000335,8,128.95,cancelled,2026-02-04 23:05:25
ORD2026020500000337,代理A Bot,user_100336,100000336,1,129.32,completed,2026-02-05 00:12:36
ORD2026020600000338,代理A Bot,user_100337,100000337,2,129.69,pending,2026-02-06 01:19:47
ORD2026020700000339,代理A Bot,user_100338,100000338,3,130.06,refunded,2026-02-07 02:26:58
ORD2026020800000340,代理A Bot,user_100339,100000339,4,130.43,cancelled,2026-02-08 03:33:09
ORD2026020900000341,代理A Bot,user_100340,100000340,5,130.8,completed,2026-02-09 04:40:20
ORD2026011000000342,代理A Bot,user_100341,100000341,6,131.17,pending,2026-01-10 05:47:31
ORD2026011100000343,代理A Bot,user_100342,100000342,7,131.54,refunded,2026-01-11 06:54:42
ORD2026011200000344,代理A Bot,user_100343,100000343,8,131.91,cancelled,2026-01-12 07:01:53
ORD2026011300000345,代理A Bot,user_100344,100000344,1,132.28,completed,2026-01-13 08:08:04
ORD2026011400000346,代理A Bot,user_100345,100000345,2,132.65,pending,2026-01-14 09:15:15
ORD2026011500000347,代理A Bot,user_100346,100000346,3,133.02,refunded,2026-01-15 10:22:26
ORD2026011600000348,代理A Bot,user_100347,100000347,4,133.39,cancelled,2026-01-16 11:29:37
ORD2026011700000349,代理A Bot,user_100348,100000348,5,133.76,completed,2026-01-17 12:36:48
ORD2026011800000350,代理A Bot,user_100349,100000349,6,134.13,pending,2026-01-18 13:43:59
ORD2026011900000351,代理A Bot,user_100350,100000350,7,134.5,refunded,2026-01-19 14:50:10
ORD2026012000000352,代理A Bot,user_100351,100000351,8,134.87,cancelled,2026-01-20 15:57:21
ORD2026012100000353,代理A Bot,user_100352,100000352,1,135.24,completed,2026-01-21 16:04:32
ORD2026012200000354,代理A Bot,user_100353,100000353,2,135.61,pending,2026-01-22 17:11:43
ORD2026012300000355,代理A Bot,user_100354,100000354,3,135.98,refunded,2026-01-23 18:18:54
ORD2026012400000356,代理A Bot,user_100355,100000355,4,136.35,cancelled,2026-01-24 19:25:05
ORD2026012500000357,代理A Bot,user_100356,100000356,5,136.72,completed,2026-01-25 20:32:16
ORD2026012600000358,代理A Bot,user_100357,100000357,6,137.09,pending,2026-01-26 21:39:27
ORD2026012700000359,代理A Bot,user_100358,100000358,7,137.46,refunded,2026-01-27 22:46:38
ORD2026012800000360,代理A Bot,user_100359,100000359,8,137.83,cancelled,2026-01-28 23:53:49
ORD2026012900000361,代理A Bot,user_100360,100000360,1,138.2,completed,2026-01-29 00:00:00
ORD2026013000000362,代理A Bot,user_100361,100000361,2,138.57,pending,2026-01-30 01:07:11
ORD2026013100000363,代理A Bot,user_100362,100000362,3,138.94,refunded,2026-01-31 02:14:22
ORD2026020100000364,代理A Bot,user_100363,100000363,4,139.31,cancelled,2026-02-01 03:21:33
ORD2026020200000365,代理A Bot,user_100364,100000364,5,139.68,completed,2026-02-02 04:28:44
ORD2026020300000366,代理A Bot,user_100365,100000365,6,140.05,pending,2026-02-03 05:35:55
ORD2026020400000367,代理A Bot,user_100366,100000366,7,140.42,refunded,2026-02-04 06:42:06
ORD2026020500000368,代理A Bot,user_100367,100000367,8,140.79,cancelled,2026-02-05 07:49:17
ORD2026020600000369,代理A Bot,user_100368,100000368,1,141.16,completed,2026-02-06 08:56:28
ORD2026020700000370,代理A Bot,user_100369,100000369,2,141.53,pending,2026-02-07 09:03:39
ORD2026020800000371,代理A Bot,user_100370,100000370,3,141.9,refunded,2026-02-08 10:10:50
ORD2026020900000372,代理A Bot,user_100371,100000371,4,142.27,cancelled,2026-02-09 11:17:01
ORD2026011000000373,代理A Bot,user_100372,100000372,5,142.64,completed,2026-01-10 12:24:12
ORD2026011100000374,代理A Bot,user_100373,100000373,6,143.01,pending,2026-01-11 13:31:23
ORD2026011200000375,代理A Bot,user_100374,100000374,7,143.38,refunded,2026-01-12 14:38:34
ORD2026011300000376,代理A Bot,user_100375,100000375,8,143.75,cancelled,2026-01-13 15:45:45
ORD2026011400000377,代理A Bot,user_100376,100000376,1,144.12,completed,2026-01-14 16:52:56
ORD2026011500000378,代理A Bot,user_100377,100000377,2,144.49,pending,2026-01-15 17:59:07
ORD2026011600000379,代理A Bot,user_100378,100000378,3,144.86,refunded,2026-01-16 18:06:18
ORD2026011700000380,代理A Bot,user_100379,100000379,4,145.23,cancelled,2026-01-17 19:13:29
ORD2026011800000381,代理A Bot,user_100380,100000380,5,145.6,completed,2026-01-18 20:20:40
ORD2026011900000382,代理A Bot,user_100381,100000381,6,145.97,pending,2026-01-19 21:27:51
ORD2026012000000383,代理A Bot,user_100382,100000382,7,146.34,refunded,2026-01-20 22:34:02
ORD2026012100000384,代理A Bot,user_100383,100000383,8,146.71,cancelled,2026-01-21 23:41:13
ORD2026012200000385,代理A Bot,user_100384,100000384,1,147.08,completed,2026-01-22 00:48:24
ORD2026012300000386,代理A Bot,user_100385,100000385,2,147.45,pending,2026-01-23 01:55:35
ORD2026012400000387,代理A Bot,user_100386,100000386,3,147.82,refunded,2026-01-24 02:02:46
ORD2026012500000388,代理A Bot,user_100387,100000387,4,148.19,cancelled,2026-01-25 03:09:57
ORD2026012600000389,代理A Bot,user_100388,100000388,5,148.56,completed,2026-01-26 04:16:08
ORD2026012700000390,代理A Bot,user_100389,100000389,6,148.93,pending,2026-01-27 05:23:19
ORD2026012800000391,代理A Bot,user_100390,100000390,7,149.3,refunded,2026-01-28 06:30:30
ORD2026012900000392,代理A Bot,user_100391,100000391,8,149.67,cancelled,2026-01-29 07:37:41
ORD2026013000000393,代理A Bot,user_100392,100000392,1,150.04,completed,2026-01-30 08:44:52
ORD2026013100000394,代理A Bot,user_100393,100000393,2,150.41,pending,2026-01-31 09:51:03
ORD2026020100000395,代理A Bot,user_100394,100000394,3,150.78,refunded,2026-02-01 10:58:14
ORD2026020200000396,代理A Bot,user_100395,100000395,4,151.15,cancelled,2026-02-02 11:05:25
ORD2026020300000397,代理A Bot,user_100396,100000396,5,151.52,completed,2026-02-03 12:12:36
ORD2026020400000398,代理A Bot,user_100397,100000397,6,151.89,pending,2026-02-04 13:19:47
ORD2026020500000399,代理A Bot,user_100398,100000398,7,152.26,refunded,2026-02-05 14:26:58
ORD2026020600000400,代理A Bot,user_100399,100000399,8,152.63,cancelled,2026-02-06 15:33:09
ORD2026020700000401,代理A Bot,user_100400,100000400,1,153.0,completed,2026-02-07 16:40:20
ORD2026020800000402,代理A Bot,user_100401,100000401,2,153.37,pending,2026-02-08 17:47:31
ORD2026020900000403,代理A Bot,user_100402,100000402,3,153.74,refunded,2026-02-09 18:54:42
ORD2026011000000404,代理A Bot,user_100403,100000403,4,154.11,cancelled,2026-01-10 19:01:53
ORD2026011100000405,代理A Bot,user_100404,100000404,5,154.48,completed,2026-01-11 20:08:04
ORD2026011200000406,代理A Bot,user_100405,100000405,6,154.85,pending,2026-01-12 21:15:15
ORD2026011300000407,代理A Bot,user_100406,100000406,7,155.22,refunded,2026-01-13 22:22:26
ORD2026011400000408,代理A Bot,user_100407,100000407,8,155.59,cancelled,2026-01-14 23:29:37
ORD2026011500000409,代理A Bot,user_100408,100000408,1,155.96,completed,2026-01-15 00:36:48
ORD2026011600000410,代理A Bot,user_100409,100000409,2,156.33,pending,2026-01-16 01:43:59
ORD2026011700000411,代理A Bot,user_100410,100000410,3,156.7,refunded,2026-01-17 02:50:10
ORD2026011800000412,代理A Bot,user_100411,100000411,4,157.07,cancelled,2026-01-18 03:57:21
ORD2026011900000413,代理A Bot,user_100412,100000412,5,157.44,completed,2026-01-19 04:04:32
ORD2026012000000414,代理A Bot,user_100413,100000413,6,157.81,pending,2026-01-20 05:11:43
ORD2026012100000415,代理A Bot,user_100414,100000414,7,158.18,refunded,2026-01-21 06:18:54
ORD2026012200000416,代理A Bot,user_100415,100000415,8,158.55,cancelled,2026-01-22 07:25:05
ORD2026012300000417,代理A Bot,user_100416,100000416,1,158.92,completed,2026-01-23 08:32:16
ORD2026012400000418,代理A Bot,user_100417,100000417,2,159.29,pending,2026-01-24 09:39:27
ORD2026012500000419,代理A Bot,user_100418,100000418,3,159.66,refunded,2026-01-25 10:46:38
ORD2026012600000420,代理A Bot,user_100419,100000419,4,160.03,cancelled,2026-01-26 11:53:49
ORD2026012700000421,代理A Bot,user_100420,100000420,5,160.4,completed,2026-01-27 12:00:00
ORD2026012800000422,代理A Bot,user_100421,100000421,6,160.77,pending,2026-01-28 13:07:11
ORD2026012900000423,代理A Bot,user_100422,100000422,7,161.14,refunded,2026-01-29 14:14:22
ORD2026013000000424,代理A Bot,user_100423,100000423,8,161.51,cancelled,2026-01-30 15:21:33
ORD2026013100000425,代理A Bot,user_100424,100000424,1,161.88,completed,2026-01-31 16:28:44
ORD2026020100000426,代理A Bot,user_100425,100000425,2,162.25,pending,2026-02-01 17:35:55
ORD2026020200000427,代理A Bot,user_100426,100000426,3,162.62,refunded,2026-02-02 18:42:06
ORD2026020300000428,代理A Bot,user_100427,100000427,4,162.99,cancelled,2026-02-03 19:49:17
ORD2026020400000429,代理A Bot,user_100428,100000428,5,163.36,completed,2026-02-04 20:56:28
ORD2026020500000430,代理A Bot,user_100429,100000429,6,163.73,pending,2026-02-05 21:03:39
ORD2026020600000431,代理A Bot,user_100430,100000430,7,164.1,refunded,2026-02-06 22:10:50
ORD2026020700000432,代理A Bot,user_100431,100000431,8,164.47,cancelled,2026-02-07 23:17:01
ORD2026020800000433,代理A Bot,user_100432,100000432,1,164.84,completed,2026-02-08 00:24:12
ORD2026020900000434,代理A Bot,user_100433,100000433,2,165.21,pending,2026-02-09 01:31:23
ORD2026011000000435,代理A Bot,user_100434,100000434,3,165.58,refunded,2026-01-10 02:38:34
ORD2026011100000436,代理A Bot,user_100435,100000435,4,165.95,cancelled,2026-01-11 03:45:45
ORD2026011200000437,代理A Bot,user_100436,100000436,5,166.32,completed,2026-01-12 04:52:56
ORD2026011300000438,代理A Bot,user_100437,100000437,6,166.69,pending,2026-01-13 05:59:07
ORD2026011400000439,代理A Bot,user_100438,100000438,7,167.06,refunded,2026-01-14 06:06:18
ORD2026011500000440,代理A Bot,user_100439,100000439,8,167.43,cancelled,2026-01-15 07:13:29
ORD2026011600000441,代理A Bot,user_100440,100000440,1,167.8,completed,2026-01-16 08:20:40
ORD2026011700000442,代理A Bot,user_100441,100000441,2,168.17,pending,2026-01-17 09:27:51
ORD2026011800000443,代理A Bot,user_100442,100000442,3,168.54,refunded,2026-01-18 10:34:02
ORD2026011900000444,代理A Bot,user_100443,100000443,4,168.91,cancelled,2026-01-19 11:41:13
ORD2026012000000445,代理A Bot,user_100444,100000444,5,169.28,completed,2026-01-20 12:48:24
ORD2026012100000446,代理A Bot,user_100445,100000445,6,169.65,pending,2026-01-21 13:55:35
ORD2026012200000447,代理A Bot,user_100446,100000446,7,170.02,refunded,2026-01-22 14:02:46
ORD2026012300000448,代理A Bot,user_100447,100000447,8,170.39,cancelled,2026-01-23 15:09:57
ORD2026012400000449,代理A Bot,user_100448,100000448,1,170.76,completed,2026-01-24 16:16:08
ORD2026012500000450,代理A Bot,user_100449,100000449,2,171.13,pending,2026-01-25 17:23:19
ORD2026012600000451,代理A Bot,user_100450,100000450,3,171.5,refunded,2026-01-26 18:30:30
ORD2026012700000452,代理A Bot,user_100451,100000451,4,171.87,cancelled,2026-01-27 19:37:41
ORD2026012800000453,代理A Bot,user_100452,100000452,5,172.24,completed,2026-01-28 20:44:52
ORD2026012900000454,代理A Bot,user_100453,100000453,6,172.61,pending,2026-01-29 21:51:03
ORD2026013000000455,代理A Bot,user_100454,100000454,7,172.98,refunded,2026-01-30 22:58:14
ORD2026013100000456,代理A Bot,user_100455,100000455,8,173.35,cancelled,2026-01-31 23:05:25
ORD2026020100000457,代理A Bot,user_100456,100000456,1,173.72,completed,2026-02-01 00:12:36
ORD2026020200000458,代理A Bot,user_100457,100000457,2,174.09,pending,2026-02-02 01:19:47
ORD2026020300000459,代理A Bot,user_100458,100000458,3,174.46,refunded,2026-02-03 02:26:58
ORD2026020400000460,代理A Bot,user_100459,100000459,4,174.83,cancelled,2026-02-04 03:33:09
ORD2026020500000461,代理A Bot,user_100460,100000460,5,175.2,completed,2026-02-05 04:40:20
ORD2026020600000462,代理A Bot,user_100461,100000461,6,175.57,pending,2026-02-06 05:47:31
ORD2026020700000463,代理A Bot,user_100462,100000462,7,175.94,refunded,2026-02-07 06:54:42
ORD2026020800000464,代理A Bot,user_100463,100000463,8,176.31,cancelled,2026-02-08 07:01:53
ORD2026020900000465,代理A Bot,user_100464,100000464,1,176.68,completed,2026-02-09 08:08:04
ORD2026011000000466,代理A Bot,user_100465,100000465,2,177.05,pending,2026-01-10 09:15:15
ORD2026011100000467,代理A Bot,user_100466,100000466,3,177.42,refunded,2026-01-11 10:22:26
ORD2026011200000468,代理A Bot,user_100467,100000467,4,177.79,cancelled,2026-01-12 11:29:37
ORD2026011300000469,代理A Bot,user_100468,100000468,5,178.16,completed,2026-01-13 12:36:48
ORD2026011400000470,代理A Bot,user_100469,100000469,6,178.53,pending,2026-01-14 13:43:59
ORD2026011500000471,代理A Bot,user_100470,100000470,7,178.9,refunded,2026-01-15 14:50:10
ORD2026011600000472,代理A Bot,user_100471,100000471,8,179.27,cancelled,2026-01-16 15:57:21
ORD2026011700000473,代理A Bot,user_100472,100000472,1,179.64,completed,2026-01-17 16:04:32
ORD2026011800000474,代理A Bot,user_100473,100000473,2,180.01,pending,2026-01-18 17:11:43
ORD2026011900000475,代理A Bot,user_100474,100000474,3,180.38,refunded,2026-01-19 18:18:54
ORD2026012000000476,代理A Bot,user_100475,100000475,4,180.75,cancelled,2026-01-20 19:25:05
ORD2026012100000477,代理A Bot,user_100476,100000476,5,181.12,completed,2026-01-21 20:32:16
ORD2026012200000478,代理A Bot,user_100477,100000477,6,181.49,pending,2026-01-22 21:39:27
ORD2026012300000479,代理A Bot,user_100478,100000478,7,181.86,refunded,2026-01-23 22:46:38
ORD2026012400000480,代理A Bot,user_100479,100000479,8,182.23,cancelled,2026-01-24 23:53:49
ORD2026012500000481,代理A Bot,user_100480,100000480,1,182.6,completed,2026-01-25 00:00:00
ORD2026012600000482,代理A Bot,user_100481,100000481,2,182.97,pending,2026-01-26 01:07:11
ORD2026012700000483,代理A Bot,user_100482,100000482,3,183.34,refunded,2026-01-27 02:14:22
ORD2026012800000484,代理A Bot,user_100483,100000483,4,183.71,cancelled,2026-01-28 03:21:33
ORD2026012900000485,代理A Bot,user_100484,100000484,5,184.08,completed,2026-01-29 04:28:44
ORD2026013000000486,代理A Bot,user_100485,100000485,6,184.45,pending,2026-01-30 05:35:55
ORD2026013100000487,代理A Bot,user_100486,100000486,7,184.82,refunded,2026-01-31 06:42:06
ORD2026020100000488,代理A Bot,user_100487,100000487,8,185.19,cancelled,2026-02-01 07:49:17
ORD2026020200000489,代理A Bot,user_100488,100000488,1,185.56,completed,2026-02-02 08:56:28
ORD2026020300000490,代理A Bot,user_100489,100000489,2,185.93,pending,2026-02-03 09:03:39
ORD2026020400000491,代理A Bot,user_100490,100000490,3,186.3,refunded,2026-02-04 10:10:50
